Date,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA
2014-01-08,16.9516,58.9,20.096,28.4888,18.9111,58.0552,29.9483,48.7129,0.3858,10.0853
2014-01-09,16.7352,59.09,20.0505,28.2144,18.8218,57.0482,29.7556,48.15,0.3714,9.8353
2014-01-10,16.6235,59.53,19.883,28.2129,18.9854,57.7661,30.1828,47.4486,0.3709,9.7147
2014-01-13,16.7105,58.6,19.549,28.0332,18.9631,55.7422,29.295,48.1157,0.3622,9.2893
2014-01-14,17.043,60.37,19.877,28.6927,19.7142,57.5667,29.965,48.28,0.3735,10.7513
2014-01-15,17.3852,61.68,19.7935,28.6732,19.8332,57.4271,30.7857,47.1971,0.3775,10.942
2014-01-16,17.2882,61.63,19.79,28.863,19.7365,57.0183,30.8946,47.3829,0.3787,11.398
2014-01-17,16.8646,61.37,19.9805,28.7209,19.2234,56.131,30.4675,47.1486,0.3771,11.334
2014-01-21,17.1266,60.85,20.3525,29.0497,19.0301,58.3344,30.2916,46.9586,0.3785,11.7787
2014-01-22,17.2027,61.77,20.227,29.0826,18.8218,57.3374,30.0906,47.6757,0.378,11.904
2014-01-23,17.3484,60.88,19.9935,28.9598,18.688,56.46,30.1995,55.5314,0.3766,12.1
2014-01-24,17.033,59.09,19.38,28.0544,18.45,54.2865,30.8276,55.1543,0.3669,11.64
2014-01-27,17.1712,58.36,19.314,27.4902,18.3831,53.3892,30.1744,54.4614,0.3646,11.308
2014-01-28,15.7988,59.11,19.7215,28.0339,18.5169,54.9745,30.3754,58.11,0.3681,11.892
2014-01-29,15.6194,58.46,19.21,27.6323,18.3533,53.3693,30.702,57.2029,0.3646,11.682
2014-01-30,15.5892,59.39,20.1505,28.343,18.398,60.8966,30.8695,57.81,0.3707,12.1893
2014-01-31,15.6147,59.19,17.9345,29.4808,18.2492,62.3822,31.6902,58.4757,0.3702,12.094
2014-02-03,15.6438,58.09,17.3075,28.2941,17.8105,61.2954,30.5513,57.7686,0.3653,11.8073
2014-02-04,15.8702,59.72,17.3975,28.4121,17.7138,62.5616,30.4424,57.9871,0.3674,11.9153
2014-02-05,15.9887,61.0,17.3225,28.5379,17.6575,62.0033,29.9985,57.7743,0.3641,11.628
2014-02-06,16.0819,61.34,17.7295,28.9563,18.0103,61.9734,30.3,58.2729,0.3688,11.892
2014-02-07,16.3069,62.88,18.054,29.3927,18.1755,64.1269,30.6182,61.4257,0.3742,12.4353
2014-02-10,16.599,63.78,18.0435,29.2801,18.2356,63.3592,30.8192,61.4914,0.3754,13.104
2014-02-11,16.8178,63.97,18.0895,29.7107,18.3707,64.6553,31.1291,61.9986,0.3832,13.108
2014-02-12,16.8165,65.14,17.4625,29.6236,18.4308,64.2565,31.3804,61.2757,0.3969,13.0213
2014-02-13,17.0835,67.04,17.86,29.9534,18.5434,67.1279,31.4976,62.3643,0.4094,13.3087
2014-02-14,17.0697,68.34,17.8675,30.0258,18.5884,66.8886,31.506,62.2157,0.4223,13.2153
2014-02-18,17.1325,68.66,17.6825,30.2275,18.5884,67.098,31.5735,62.4071,0.4221,13.58
2014-02-19,16.862,67.99,17.369,30.0143,18.3932,67.8557,31.6494,61.1757,0.4278,12.9093
2014-02-20,16.6668,68.48,17.49,30.0585,18.5734,69.421,31.8519,62.1357,0.4428,13.998
2014-02-21,16.4817,68.22,17.338,30.0505,18.3332,68.3841,32.046,61.7471,0.4395,13.9733
2014-02-24,16.5539,68.77,17.589,30.2681,18.4908,70.5675,31.8013,63.8571,0.4459,14.51
2014-02-25,16.3816,68.01,17.916,30.4551,18.4833,69.6403,31.6747,64.7186,0.4439,16.5333
2014-02-26,16.2338,67.82,17.99,30.4594,18.6184,69.0521,31.6157,64.1129,0.4432,16.8667
2014-02-27,16.5576,69.92,18.0065,30.4354,18.5884,68.7331,31.9447,64.6043,0.4382,16.836
2014-02-28,16.5128,68.63,18.105,30.3465,18.5884,68.2545,32.3244,63.6614,0.4354,16.3207
2014-03-03,16.5605,67.86,17.989,30.023,18.3932,67.2076,31.8772,63.6557,0.4332,16.704
2014-03-04,16.6696,68.6,18.195,30.3281,18.4758,68.5935,32.4088,64.9971,0.4377,16.9893
2014-03-05,16.7048,68.9,18.6185,30.4117,18.3932,71.3552,32.1557,64.7857,0.4415,16.844
2014-03-06,16.6543,68.92,18.608,30.4454,18.4908,70.6273,32.1894,64.3586,0.4354,16.8627
2014-03-07,16.6445,68.52,18.603,30.3251,18.4983,69.5905,31.9785,64.0529,0.4349,16.414
2014-03-10,16.6596,68.04,18.5265,30.2447,18.6485,71.8138,31.911,62.85,0.4285,15.9227
2014-03-11,16.8218,67.47,18.441,29.9556,18.5659,69.8896,32.0797,62.4971,0.4328,15.6273
2014-03-12,16.8382,68.06,18.532,30.1381,18.5884,70.6672,32.2907,62.3686,0.434,16.0993
2014-03-13,16.6511,67.08,18.5755,29.6828,18.4458,68.6234,31.97,61.4371,0.4202,15.8527
2014-03-14,16.4641,67.19,18.687,29.2769,18.3932,67.5167,31.8097,60.6414,0.4221,15.398
2014-03-17,16.5285,68.17,18.752,29.7586,18.5434,68.5336,32.105,60.3886,0.4221,15.5987
2014-03-18,16.6747,68.52,18.9385,30.2369,18.6335,68.9823,33.3707,60.0357,0.4321,16.0027
2014-03-19,16.6703,67.63,18.6615,29.9371,18.7836,68.0351,33.1344,60.0129,0.4396,15.7227
2014-03-20,16.59,68.49,18.4485,29.885,19.0914,66.769,34.0288,60.61,0.4399,15.6607
2014-03-21,16.7208,67.14,18.031,29.5325,18.8962,67.0381,33.8854,57.9986,0.4392,15.2593
2014-03-24,16.9191,65.24,17.5925,28.9057,18.8587,63.9076,34.1723,54.1286,0.437,14.678
2014-03-25,17.1011,65.81,17.7355,28.9254,19.1139,64.6952,34.0373,52.9771,0.437,14.696
2014-03-26,16.9376,63.9,17.1705,28.2576,19.0539,60.2087,33.5732,53.1829,0.4271,14.1973
2014-03-27,16.8648,64.53,16.9235,27.816,19.0013,60.787,33.2104,52.0257,0.4214,13.8213
2014-03-28,16.846,64.88,16.9145,27.9625,19.2341,59.8299,34.0035,51.2671,0.424,14.158
2014-03-31,16.8422,65.74,16.8185,27.8217,19.3767,60.0592,34.5857,50.29,0.4242,13.8967
2014-04-01,16.9963,65.93,17.1495,28.3305,19.5118,62.432,34.9485,52.0986,0.4418,14.4647
2014-04-02,17.0245,65.48,17.098,28.3357,19.4368,62.5317,34.8895,51.84,0.4389,15.3527
2014-04-03,16.9066,62.45,16.681,28.5044,19.8271,59.3114,34.6026,50.67,0.4437,15.0267
2014-04-04,16.6878,61.32,16.15,27.1952,19.6395,56.5796,33.6407,48.1871,0.4299,14.1487
2014-04-07,16.4258,60.47,15.888,26.9647,19.8872,56.779,33.5816,48.2857,0.4313,13.8347
2014-04-08,16.4249,61.82,16.3535,27.8066,20.2025,58.0153,33.5985,49.8414,0.4467,14.364
2014-04-09,16.6408,63.46,16.5905,28.282,20.2551,62.2227,34.1469,50.4329,0.4463,14.462
2014-04-10,16.4262,61.49,15.8555,27.267,19.8421,58.9824,33.2104,47.8186,0.4354,13.6127
2014-04-11,16.3047,60.5,15.5865,26.8216,19.6545,58.3543,33.0838,46.6729,0.4292,13.5853
2014-04-14,16.3697,61.39,15.7955,27.1927,19.9398,58.7132,33.0585,47.3686,0.434,13.206
2014-04-15,16.2529,62.11,15.804,27.3672,20.0974,58.9126,33.5394,46.61,0.437,12.9273
2014-04-16,16.2859,63.04,16.184,28.1254,20.2175,59.5407,34.0879,47.3443,0.438,13.274
2014-04-17,16.472,64.04,16.2455,27.0999,20.3001,58.7631,33.7588,49.3914,0.4396,13.208
2014-04-21,16.6675,64.3,16.5435,26.9019,20.2325,61.0562,33.6998,49.7843,0.4432,13.6253
2014-04-22,16.6841,64.48,16.466,27.2076,20.15,62.8408,33.7419,53.2714,0.447,14.576
2014-04-23,16.466,64.39,16.229,26.8091,20.0824,61.1758,33.4888,50.5,0.4522,13.866
2014-04-24,17.8159,63.22,16.8575,26.656,20.0824,60.6873,33.6323,49.1529,0.4562,13.8573
2014-04-25,17.9468,61.61,15.1915,26.0904,19.7145,57.5368,33.6744,46.0114,0.4437,13.3233
2014-04-28,18.6418,60.4,14.829,26.0844,19.7671,55.9715,34.4844,44.8871,0.4418,13.234
2014-04-29,18.5866,60.91,15.019,26.7503,19.8797,57.9754,34.1807,45.6957,0.4427,13.7947
2014-04-30,18.5163,61.69,15.2065,26.6779,20.0373,59.6005,34.0879,46.0057,0.4375,13.8593
2014-05-01,18.5599,62.59,15.3945,26.86,19.8572,60.9664,33.7504,48.0743,0.4399,13.8487
2014-05-02,18.5944,61.56,15.4005,26.6276,19.8271,60.2785,33.4888,48.6643,0.4366,14.0607
2014-05-05,18.8574,61.44,15.5025,26.7004,19.8158,61.0362,33.2694,49.1971,0.4413,14.4407
2014-05-06,18.6519,59.44,14.869,26.064,19.8385,58.3543,32.9572,46.5986,0.4323,13.8187
2014-05-07,18.5866,58.63,14.6355,25.836,19.9672,57.2177,33.261,45.7914,0.4328,13.4233
2014-05-08,18.5534,59.08,14.416,25.9443,19.9445,56.5896,33.4466,45.9514,0.4382,11.906
2014-05-09,18.4761,59.59,14.612,26.266,19.9142,57.0682,33.3622,46.9357,0.4276,12.1507
2014-05-12,18.7062,60.7,15.143,26.855,19.9672,59.6504,33.7251,49.35,0.4401,12.3113
2014-05-13,18.7355,60.81,15.232,27.0101,20.0278,59.6504,34.3453,49.5914,0.433,12.6773
2014-05-14,18.739,60.88,14.881,26.6545,19.9369,59.0522,34.1924,50.2686,0.4287,12.708
2014-05-15,18.5796,60.2,14.7595,26.3907,19.6946,57.7461,33.6486,49.17,0.4264,12.5727
2014-05-16,18.8538,61.64,14.885,26.3498,19.5508,57.8458,33.844,49.9829,0.4254,12.7707
2014-05-19,19.0772,62.2,14.838,26.875,19.7174,59.0323,33.776,52.0714,0.4392,13.0727
2014-05-20,19.081,61.71,15.0595,26.9528,19.7174,58.3842,33.7166,53.0957,0.434,13.02
2014-05-21,19.1315,62.47,15.2505,27.4171,19.8385,60.3084,34.2859,55.8,0.434,13.2967
2014-05-22,19.1618,63.15,15.2455,27.7039,19.8006,60.3383,34.0734,55.9714,0.436,13.6587
2014-05-23,19.3783,64.3,15.612,28.1204,19.9066,61.1658,34.0904,57.4786,0.44,13.82
2014-05-27,19.7411,65.25,15.541,28.6725,20.2247,63.2894,34.1499,56.9729,0.4478,14.104
2014-05-28,19.69,64.84,15.508,28.452,20.3534,63.3194,33.997,57.32,0.4517,14.016
2014-05-29,20.0488,65.45,15.689,28.4575,20.414,63.6384,34.2774,59.3143,0.4509,14.016
2014-05-30,19.9737,64.54,15.6275,28.5119,20.6866,63.11,34.7872,59.69,0.4521,13.8513
2014-06-02,19.8364,64.64,15.442,28.1473,20.6411,62.8906,34.6598,60.2943,0.4507,13.6467
2014-06-03,20.1169,64.09,15.3595,27.657,20.944,62.6813,34.2349,59.6529,0.4488,13.6627
2014-06-04,20.3467,64.17,15.339,27.6196,20.8986,63.1499,34.2604,60.4586,0.4493,13.5993
2014-06-05,20.4265,65.47,16.1785,28.1767,20.944,63.0003,35.0166,61.1929,0.4512,13.7933
2014-06-06,20.3703,66.91,16.4835,28.2316,21.3302,62.3124,35.246,61.4471,0.4528,13.878
2014-06-09,20.6963,66.93,16.375,28.466,21.1333,62.6912,35.0676,60.4414,0.4533,13.6873
2014-06-10,20.8178,66.96,16.6205,28.3448,21.3832,65.5726,34.9317,61.1843,0.4557,13.4867
2014-06-11,20.7316,67.46,16.76,28.3049,21.1484,65.5825,34.7192,61.4286,0.4617,13.6313
2014-06-12,20.3848,66.56,16.2955,27.9059,21.1712,64.097,34.4813,60.35,0.4645,13.568
2014-06-13,20.1618,66.82,16.3135,27.9483,22.6174,64.3064,35.0336,61.1014,0.465,13.7613
2014-06-16,20.365,67.62,16.381,27.5468,22.7234,63.9973,35.263,61.4657,0.4636,14.974
2014-06-17,20.3385,67.54,16.281,27.463,22.678,64.2067,35.416,63.3786,0.4666,15.4447
2014-06-18,20.3605,73.08,16.719,27.9638,22.6628,65.4031,35.3905,64.0971,0.4662,15.1413
2014-06-19,20.2899,72.95,16.35,28.1797,22.784,64.1469,35.2715,63.0557,0.4555,15.186
2014-06-20,20.08,72.61,16.21,28.256,22.8673,64.3064,35.416,62.8829,0.4505,15.306
2014-06-23,20.0624,72.89,16.362,28.6436,22.89,65.1738,35.6794,62.7886,0.4452,15.8147
2014-06-24,19.9409,72.38,16.208,28.5563,23.0944,65.5227,35.4755,62.3371,0.4383,15.5
2014-06-25,19.9585,72.44,16.372,29.2241,23.3822,67.2376,35.7134,63.4586,0.4429,15.7927
2014-06-26,20.0778,72.85,16.2845,29.1663,23.3064,66.9285,35.45,62.8014,0.4369,15.7067
2014-06-27,20.3164,72.0,16.2285,29.2122,23.42,67.3971,35.9003,63.1543,0.4374,15.9373
2014-06-30,20.5262,72.36,16.239,29.1613,23.3973,67.088,35.433,62.9429,0.4412,16.004
2014-07-01,20.6565,73.01,16.6195,29.5014,23.4579,67.8557,35.5774,67.5857,0.4462,15.9813
2014-07-02,20.6477,72.76,16.6425,29.466,23.4579,66.2505,35.6029,66.6771,0.4445,15.2953
2014-07-03,20.7692,73.57,16.8745,29.5808,23.579,66.091,35.518,67.4786,0.4486,15.2833
2014-07-07,21.1977,72.68,16.6775,29.465,23.4958,65.094,35.6794,65.8029,0.445,14.844
2014-07-08,21.0607,71.14,16.1905,28.8486,23.314,62.5716,35.501,63.5786,0.4414,14.6047
2014-07-09,21.0696,71.57,16.4985,29.096,23.3897,64.775,35.4075,63.2857,0.4547,14.8707
2014-07-10,20.9923,71.7,16.396,28.9304,23.6699,64.6753,35.4245,62.65,0.4524,14.6307
2014-07-11,21.032,72.26,17.31,29.26,23.6623,66.1409,35.7644,62.8514,0.4533,14.542
2014-07-14,21.3037,72.88,17.766,29.6396,23.8441,67.6962,35.8069,64.6543,0.459,15.1133
2014-07-15,21.0541,72.29,17.722,29.5798,24.0106,66.9684,36.0703,64.1557,0.4609,14.6387
2014-07-16,20.9348,72.38,17.795,29.4581,26.2368,67.4569,37.4553,63.4914,0.4605,14.4773
2014-07-17,20.5615,71.39,17.6225,28.9693,25.5175,66.2106,37.8377,62.7657,0.4593,14.36
2014-07-18,20.8575,72.55,17.933,30.1808,25.5175,68.2146,37.9736,63.4529,0.4388,14.668
2014-07-21,20.7493,71.96,17.988,29.8481,25.7901,69.1917,38.1011,64.5643,0.4414,14.7027
2014-07-22,20.9216,72.26,18.042,30.104,26.3428,69.062,38.0926,61.5843,0.4395,14.6387
2014-07-23,21.4671,72.04,17.907,30.1848,26.1232,71.076,38.1266,61.1286,0.4302,14.8327
2014-07-24,21.4318,72.8,17.9305,30.076,25.9339,74.7549,37.7272,60.7686,0.431,14.9027
2014-07-25,21.5732,72.62,16.2005,29.8301,25.9339,74.9643,37.8122,60.2657,0.4233,14.9047
2014-07-28,21.8714,72.7,16.0205,29.877,25.9188,74.6951,37.3618,60.6657,0.4217,14.988
2014-07-29,21.73,72.27,16.0,29.6241,25.8885,73.4887,37.2938,60.6114,0.4231,15.0007
2014-07-30,21.6792,71.89,16.1255,29.6985,26.0096,74.4558,37.0305,62.0514,0.4302,15.2613
2014-07-31,21.116,69.25,15.6495,28.9059,25.6613,72.4319,36.6736,60.3886,0.4164,14.8867
2014-08-01,21.233,68.94,15.353,28.6092,25.5477,72.1428,36.4186,60.7714,0.421,15.5513
2014-08-04,21.1137,68.77,15.6825,29.0416,25.7825,73.2893,36.852,60.3857,0.42,15.9013
2014-08-05,21.0099,68.97,15.616,28.5862,25.0164,72.4718,36.6056,60.4071,0.4202,15.8993
2014-08-06,20.9746,68.23,15.6945,28.6536,25.0393,72.2524,36.3167,61.4714,0.4198,16.5953
2014-08-07,20.9724,67.83,15.5725,28.5199,24.9097,72.9503,36.7331,64.2386,0.4155,16.826
2014-08-08,21.0301,68.39,15.84,28.8256,24.8487,72.8407,36.7076,63.6929,0.4521,16.542
2014-08-11,21.3076,68.97,15.9165,28.7912,25.1689,73.2196,36.7076,64.5057,0.4498,17.288
2014-08-12,21.3031,68.79,15.966,28.5353,25.2527,72.6114,36.9795,63.7729,0.4498,17.3307
2014-08-13,21.585,69.79,16.314,29.1558,25.9921,73.5485,37.4553,64.5043,0.4524,17.354
2014-08-14,21.6427,70.05,16.6605,29.1603,25.8701,74.077,37.6167,64.41,0.4474,17.4253
2014-08-15,21.7493,70.07,16.6815,29.1134,26.0454,73.409,38.0586,65.5843,0.4531,17.4673
2014-08-18,22.0112,71.06,16.7265,29.5618,26.2284,74.3661,38.3305,66.5714,0.4593,17.3293
2014-08-19,22.3153,72.05,16.7565,29.7818,26.175,75.064,38.758,66.8786,0.463,17.1173
2014-08-20,22.3242,71.02,16.789,29.697,26.297,74.5854,38.4331,67.4557,0.4601,17.0473
2014-08-21,22.3264,71.73,16.6455,29.5478,26.7924,74.3462,38.664,67.4357,0.4558,16.956
2014-08-22,22.4907,72.04,16.5795,29.5538,26.6324,74.3462,38.6041,68.4557,0.456,17.1187
2014-08-25,22.5395,71.82,16.701,29.4556,26.5333,74.7948,38.6212,68.7043,0.4568,17.5033
2014-08-26,22.3952,71.53,17.0915,29.3334,26.5257,75.732,38.4844,68.48,0.4649,17.4493
2014-08-27,22.6705,71.55,17.159,29.078,26.518,74.406,38.3647,67.8143,0.4596,17.55
2014-08-28,22.6971,71.37,17.001,28.9443,26.4113,73.6383,38.3733,67.8871,0.4635,17.5907
2014-08-29,22.7526,71.9,16.952,29.0461,26.6171,74.5954,38.8435,68.2343,0.4649,17.98
2014-09-02,22.9302,72.1,17.119,29.3588,26.3503,76.4498,38.5528,68.0857,0.4661,18.9413
2014-09-03,21.9624,72.43,16.95,29.4032,26.3503,75.6024,38.4417,68.1986,0.4704,18.746
2014-09-04,21.7804,72.46,17.2975,29.5837,26.6095,75.722,38.6982,67.5243,0.4788,19.0693
2014-09-05,21.969,73.13,17.319,29.8152,26.6781,77.0281,39.2539,67.9543,0.4773,18.4927
2014-09-08,21.8336,73.39,17.117,30.0072,26.9296,77.6562,39.7327,68.4757,0.473,18.8073
2014-09-09,21.7515,72.42,16.4875,29.5254,26.6095,76.4398,39.9807,68.43,0.467,18.5653
2014-09-10,22.4197,72.33,16.5665,29.5977,26.6933,77.1976,40.0491,69.1986,0.4687,18.74
2014-09-11,22.5151,72.42,16.526,29.4825,26.6933,77.6861,40.1859,68.7943,0.4639,18.6873
2014-09-12,22.5662,70.98,16.5595,29.1728,26.3885,77.2474,39.9294,68.0786,0.457,18.6133
2014-09-15,22.5595,70.27,16.1945,29.0102,26.3275,74.3561,39.5361,65.3929,0.4508,16.924
2014-09-16,22.3886,70.73,16.388,29.3663,26.6247,75.8516,39.9807,65.2729,0.4575,17.3827
2014-09-17,22.5484,67.3,16.2,29.5912,26.6629,76.2006,39.7755,64.9329,0.4577,17.4253
2014-09-18,22.595,67.91,16.25,29.7897,26.8077,76.7689,39.9123,65.5729,0.4646,17.588
2014-09-19,22.4108,66.94,16.566,30.1952,26.5409,77.6761,40.6305,65.36,0.456,17.288
2014-09-22,22.433,67.2,16.225,29.7897,26.4571,76.5695,40.2372,63.2543,0.4515,16.6687
2014-09-23,22.7837,67.79,16.1815,29.486,26.236,78.055,39.8097,63.4143,0.4496,16.694
2014-09-24,22.5861,69.03,16.4105,29.8471,26.4875,78.3042,40.2543,64.3657,0.4522,16.8093
2014-09-25,21.7249,67.71,16.0965,29.1902,26.0226,76.9882,39.3651,63.3557,0.4424,16.4633
2014-09-26,22.3642,68.36,16.1605,29.3224,26.114,78.5535,39.6814,64.1071,0.4434,16.44
2014-09-29,22.2221,69.22,16.091,29.3179,26.6019,78.7628,39.7071,64.2229,0.4427,16.3507
2014-09-30,22.3642,69.19,16.122,29.3478,26.5409,78.8027,39.6387,64.4543,0.441,16.1787
2014-10-01,22.0157,67.54,15.873,28.9099,25.9082,76.3202,39.2454,62.6857,0.4367,16.016
2014-10-02,22.1755,67.06,15.9205,28.9723,25.55,76.8486,39.1257,64.2829,0.4348,16.7613
2014-10-03,22.1133,68.4,16.137,29.2401,25.9387,77.2075,39.4078,65.6486,0.4357,17.014
2014-10-06,22.1133,67.67,16.11,29.3164,25.9997,77.3272,39.4078,66.2114,0.4331,17.3747
2014-10-07,21.9202,65.96,15.849,28.6341,25.5119,76.061,38.929,65.1786,0.4286,17.3047
2014-10-08,22.3753,67.99,16.135,29.1149,26.1217,77.2873,39.9978,66.6943,0.4364,17.2853
2014-10-09,22.4241,65.66,15.7685,28.47,25.6262,75.6821,39.2026,65.9457,0.4281,17.134
2014-10-10,22.3597,63.29,15.5695,27.6909,24.3228,72.6911,37.6465,64.5829,0.4027,15.794
2014-10-13,22.1555,61.68,15.3225,27.1702,23.9874,72.7709,37.3216,62.6543,0.4013,14.9727
2014-10-14,21.9202,60.88,15.4155,27.3667,24.4981,73.3691,37.39,64.16,0.4106,15.1373
2014-10-15,21.6516,62.19,15.2985,26.9697,23.8426,72.9902,36.9539,64.0843,0.4168,15.3133
2014-10-16,21.3675,62.86,15.143,26.7797,23.5148,72.412,36.5435,51.6714,0.4171,15.09
2014-10-17,21.6805,64.52,15.182,26.0839,23.9188,75.722,37.3045,51.0129,0.4164,15.1653
2014-10-20,22.1444,64.68,15.3105,26.5532,24.0713,76.719,37.6892,51.3171,0.42,15.3647
2014-10-21,22.746,66.43,15.7665,26.8351,24.8564,78.4538,38.3733,52.2843,0.4379,15.6893
2014-10-22,22.8614,65.04,15.6485,27.0675,24.5972,78.1347,37.9457,53.5214,0.4276,15.4067
2014-10-23,23.2698,65.92,15.659,27.6141,24.9173,79.7997,38.493,54.72,0.4372,15.686
2014-10-24,23.3564,67.01,14.353,27.3772,25.2908,80.4278,39.442,55.0029,0.4417,15.6827
2014-10-27,23.332,67.03,14.4985,27.4261,25.3061,80.039,39.2539,54.2,0.4419,14.778
2014-10-28,23.6938,68.37,14.7795,27.878,25.7177,80.5275,39.7498,55.1743,0.4525,16.1847
2014-10-29,23.827,67.93,14.706,27.8535,25.8549,75.6323,39.861,54.0143,0.4496,15.8733
2014-10-30,23.7471,68.57,14.9535,27.9443,24.8335,73.8875,39.3736,54.1443,0.4467,15.9107
2014-10-31,23.9735,70.12,15.273,28.3234,25.9235,74.7649,40.1431,56.11,0.467,16.1133
2014-11-03,24.2843,69.91,15.286,28.1189,26.1522,73.6582,40.5621,55.4871,0.4749,16.1727
2014-11-04,24.1067,71.07,15.1405,28.1398,26.3275,75.5326,40.6733,54.6829,0.4811,15.9287
2014-11-05,24.1644,71.37,14.826,27.7288,25.9017,74.6054,40.9212,54.34,0.4811,15.398
2014-11-06,24.2335,72.1,14.832,27.5164,25.9477,75.0341,41.6394,54.7571,0.4833,16.0813
2014-11-07,24.3026,71.6,14.993,27.5228,25.7636,75.3731,41.6223,54.88,0.473,16.0133
2014-11-10,24.2625,71.7,15.2555,27.8426,25.518,74.7749,41.8019,55.3243,0.4785,16.1287
2014-11-11,24.4564,71.7,15.6005,27.9952,25.5564,74.386,41.7848,54.65,0.4728,16.7387
2014-11-12,24.802,71.41,15.5755,27.8436,25.6101,74.4957,41.7078,54.8371,0.4697,16.6067
2014-11-13,25.152,71.72,15.824,27.7533,25.8403,74.0271,42.4175,54.2014,0.4673,16.78
2014-11-14,25.4552,71.42,16.391,27.6909,26.0474,74.6552,42.3919,55.1486,0.473,17.2453
2014-11-17,25.4129,69.97,16.1525,27.2645,26.2699,74.0171,42.2892,54.4486,0.4709,16.932
2014-11-18,25.7428,70.83,16.2465,27.1583,26.6305,74.1168,41.9365,54.4329,0.4821,17.18
2014-11-19,25.5645,70.82,16.327,27.2924,26.3543,73.1099,41.4891,51.8714,0.4803,16.516
2014-11-20,25.9301,70.44,16.527,27.1208,27.5819,73.3791,41.9021,52.5914,0.4882,16.5807
2014-11-21,25.9657,71.32,16.6315,27.2271,27.3057,73.5286,41.2826,51.4686,0.4909,16.1853
2014-11-24,26.4473,71.22,16.782,27.3064,27.8121,73.7878,40.947,50.9243,0.494,16.448
2014-11-25,26.2177,72.0,16.752,27.3937,27.8658,75.403,40.8438,49.8557,0.4937,16.5393
2014-11-26,26.5298,72.98,16.6785,27.3189,28.3108,77.387,41.0847,50.1657,0.5021,16.5627
2014-11-28,26.5142,73.68,16.932,27.3862,28.5793,77.4667,41.1363,49.5129,0.5033,16.3013
2014-12-01,25.6536,73.75,16.3,26.9159,28.5179,74.8746,41.8332,48.83,0.494,15.4427
2014-12-02,25.5555,73.47,16.3155,26.863,28.8478,75.2335,41.6956,50.33,0.4947,15.4287
2014-12-03,25.8454,73.18,15.825,26.7822,28.7174,74.6552,41.3686,50.7314,0.5074,15.2867
2014-12-04,25.7473,73.03,15.8465,27.062,28.7404,75.0141,42.0225,50.0857,0.5029,15.2187
2014-12-05,25.638,72.4,15.6315,26.3388,28.9015,76.1308,41.6611,50.1314,0.5057,14.914
2014-12-08,25.0584,72.05,15.332,26.471,28.5409,76.2903,41.0416,48.4971,0.4993,14.2907
2014-12-09,25.4418,71.57,15.625,26.7393,28.3031,76.6093,40.947,49.1114,0.4976,14.4593
2014-12-10,24.9581,69.85,15.292,26.3368,27.9425,75.9513,40.3533,47.76,0.4865,13.9893
2014-12-11,24.8845,69.74,15.368,26.5398,28.1573,77.4967,40.5856,47.8043,0.4863,13.9253
2014-12-12,24.4631,76.02,15.366,26.0111,27.7967,77.5964,40.3963,47.7829,0.4712,13.8
2014-12-15,24.1287,73.04,15.3035,25.7283,27.5589,76.7589,40.1554,46.72,0.4697,13.6027
2014-12-16,23.7988,72.32,14.753,24.8465,27.2827,74.4658,38.8562,45.2057,0.4645,13.1873
2014-12-17,24.3918,74.0,14.944,25.26,27.8044,75.8815,39.3552,47.6643,0.4834,13.7213
2014-12-18,25.1141,74.89,14.8865,25.6674,28.4028,78.1646,40.8868,47.7743,0.4853,14.5507
2014-12-19,24.9202,74.45,14.995,25.9378,27.9041,79.6402,41.0072,48.5886,0.4901,14.6193
2014-12-22,25.1788,74.5,15.327,26.5493,28.5486,81.2055,41.2826,48.0971,0.4988,14.84
2014-12-23,25.0896,74.38,15.3145,26.872,28.7174,80.368,41.687,48.0614,0.4957,14.7313
2014-12-24,24.9714,74.74,15.1515,26.7802,28.7251,80.5275,41.4202,48.8714,0.4937,14.8173
2014-12-26,25.4129,74.67,15.4545,27.0091,28.8095,80.5375,41.1965,48.5786,0.4942,15.188
2014-12-29,25.395,74.13,15.602,26.7991,28.5256,79.7798,40.8265,48.8471,0.4935,15.0473
2014-12-30,25.0851,73.08,15.515,26.6979,28.2033,78.9822,40.4566,49.0329,0.4889,14.8153
2014-12-31,24.608,72.7,15.5175,26.4675,27.8427,77.7858,39.9661,48.8014,0.4813,14.8273
2015-01-02,24.374,72.34,15.426,26.4121,27.8965,78.2145,40.2328,49.8486,0.4832,14.6207
2015-01-05,23.6873,71.98,15.1095,25.9088,27.5819,76.9583,39.8629,47.3114,0.475,14.006
2015-01-06,23.6895,70.53,14.7645,25.2694,27.0678,75.9214,39.2778,46.5014,0.4606,14.0853
2015-01-07,24.0217,71.11,14.921,25.1951,27.6356,75.9214,39.7768,46.7429,0.4594,14.0633
2015-01-08,24.9447,72.92,15.023,25.2829,28.1496,77.9453,40.947,47.78,0.4767,14.0413
2015-01-09,24.9714,71.84,14.8465,24.9742,28.2033,77.5066,40.6028,47.0414,0.4786,13.7773
2015-01-12,24.3561,71.12,14.5705,24.7916,28.0806,76.4897,40.0952,45.5471,0.4726,13.4807
2015-01-13,24.5724,70.59,14.737,25.028,28.0039,76.2205,39.8887,46.2557,0.4719,13.6167
